date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,1.0,1.0,44.458333333333336,58.083333333333336,27.041666666666668,38.25,1175.0,41.625,-0.3333333333333333,1022.1666666666666,-22.141666666666666,0.0,1.9791666666666667,Gucheng,123.05820770519264,Unhealthy for Sensitive Groups
2015-01-02,2015.0,1.0,2.0,63.291666666666664,81.66666666666667,39.083333333333336,69.125,1691.6666666666667,17.458333333333332,-0.375,1021.1666666666666,-18.0,0.0,1.2541666666666667,Gucheng,155.02309448542326,Unhealthy
2015-01-03,2015.0,1.0,3.0,126.75,174.95833333333334,58.708333333333336,98.70833333333333,3300.0,8.375,-1.9583333333333333,1009.0416666666666,-15.15,0.0,0.6625,Gucheng,187.78872497365649,Unhealthy
2015-01-04,2015.0,1.0,4.0,158.35416666666666,193.45833333333334,57.333333333333336,109.25,4118.75,11.125,1.0833333333333333,1007.8333333333334,-12.924999999999999,0.0,1.0333333333333334,Gucheng,208.7834084084084,Very Unhealthy
2015-01-05,2015.0,1.0,5.0,126.04166666666667,159.5,56.791666666666664,73.79166666666667,3095.8333333333335,31.5,4.166666666666667,1011.0833333333334,-12.983333333333334,0.0,1.7833333333333332,Gucheng,187.4229891113453,Unhealthy
2015-01-06,2015.0,1.0,6.0,38.291666666666664,63.958333333333336,22.916666666666668,35.291666666666664,912.5,42.125,1.0416666666666667,1019.6666666666666,-21.266666666666666,0.0,1.825,Gucheng,107.87395309882747,Unhealthy for Sensitive Groups
2015-01-07,2015.0,1.0,7.0,66.16666666666667,96.0,42.625,74.08333333333333,2358.3333333333335,9.791666666666666,-0.5,1021.125,-17.808333333333334,0.0,0.9208333333333334,Gucheng,156.50755180892168,Unhealthy
2015-01-08,2015.0,1.0,8.0,128.75,161.04166666666666,55.791666666666664,98.625,3445.8333333333335,8.083333333333334,-1.5,1021.4166666666666,-13.275,0.0,0.8916666666666666,Gucheng,188.82139093782928,Unhealthy
2015-01-09,2015.0,1.0,9.0,67.75,85.625,27.583333333333332,51.708333333333336,1416.6666666666667,40.833333333333336,3.125,1020.4583333333334,-15.979166666666666,0.0,1.6916666666666667,Gucheng,157.32507903055847,Unhealthy
2015-01-10,2015.0,1.0,10.0,122.83333333333333,151.66666666666666,51.208333333333336,95.58333333333333,2675.0,13.625,2.8333333333333335,1014.625,-13.845833333333333,0.0,1.3375000000000001,Gucheng,185.76642079381804,Unhealthy
2015-01-11,2015.0,1.0,11.0,56.625,80.875,31.375,56.666666666666664,1295.8333333333333,27.416666666666668,2.9166666666666665,1024.6666666666667,-12.8375,0.0,1.3958333333333333,Gucheng,151.5808746048472,Unhealthy
2015-01-12,2015.0,1.0,12.0,149.16666666666666,171.91666666666666,51.958333333333336,82.125,2691.6666666666665,12.916666666666666,-0.8333333333333334,1028.0541666666666,-9.166666666666666,0.0,0.8666666666666667,Gucheng,199.36318932209343,Unhealthy
2015-01-13,2015.0,1.0,13.0,149.20833333333334,154.5,59.833333333333336,103.875,3187.5,6.25,-1.3958333333333333,1024.2083333333333,-8.35,0.0,0.6166666666666667,Gucheng,199.38470319634703,Unhealthy
2015-01-14,2015.0,1.0,14.0,207.41666666666666,211.08333333333334,48.375,109.125,3412.5,3.9583333333333335,-1.2083333333333333,1022.5333333333333,-5.9375,0.0,0.5875,Gucheng,257.4039039039039,Very Unhealthy
2015-01-16,2015.0,1.0,16.0,93.08333333333333,97.41666666666667,9.666666666666666,32.583333333333336,1220.8333333333333,54.0,0.625,1021.0833333333334,-14.112499999999999,0.0,2.120833333333333,Gucheng,170.40551457674746,Unhealthy
2015-01-17,2015.0,1.0,17.0,77.0,88.83333333333333,37.625,66.0,1691.6666666666667,24.291666666666668,-1.6666666666666667,1023.2916666666666,-15.108333333333334,0.0,0.9625,Gucheng,162.10115911485775,Unhealthy
2015-01-18,2015.0,1.0,18.0,72.52499999999999,118.15416666666665,35.079166666666666,56.362500000000004,1495.8333333333333,34.074999999999996,2.1666666666666665,1012.0833333333334,-13.516666666666666,0.0,2.4375,Gucheng,159.79056902002108,Unhealthy
2015-01-19,2015.0,1.0,19.0,50.083333333333336,91.41666666666667,29.25,58.833333333333336,1600.0,31.666666666666668,2.0416666666666665,1016.5416666666666,-14.012500000000001,0.0,1.3541666666666667,Gucheng,136.90871021775547,Unhealthy for Sensitive Groups
2015-01-20,2015.0,1.0,20.0,87.75,112.45833333333333,49.333333333333336,76.54166666666667,2241.6666666666665,12.791666666666666,0.6666666666666666,1014.4166666666666,-8.6625,0.0,1.0125,Gucheng,167.65173867228663,Unhealthy
