date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,1.0,1.0,34.458333333333336,67.04166666666667,23.458333333333332,51.0,1062.5,17.145833333333332,-2.0416666666666665,1024.25,-22.34166666666667,0.0,2.2708333333333335,Wanliu,98.01967095851217,Moderate
2015-01-02,2015.0,1.0,2.0,56.875,100.125,38.291666666666664,75.5,1891.6666666666667,6.583333333333333,-1.375,1022.6666666666666,-17.983333333333334,0.0,1.7083333333333333,Wanliu,151.70995785036882,Unhealthy
2015-01-03,2015.0,1.0,3.0,121.22916666666667,194.45833333333334,65.27083333333333,102.83333333333333,3345.8333333333335,3.2083333333333335,-2.8333333333333335,1011.0833333333334,-15.462499999999999,0.0,1.0083333333333333,Wanliu,184.93813663505443,Unhealthy
2015-01-04,2015.0,1.0,4.0,191.125,226.16666666666666,68.125,118.16666666666667,4495.833333333333,3.625,0.375,1010.375,-13.075000000000001,0.0,1.1416666666666668,Wanliu,241.259009009009,Very Unhealthy
2015-01-05,2015.0,1.0,5.0,136.5,199.95833333333334,66.22916666666667,80.41666666666667,3662.5,18.75,3.5833333333333335,1013.6666666666666,-14.066666666666668,0.0,2.7458333333333336,Wanliu,192.82297154899896,Unhealthy
2015-01-06,2015.0,1.0,6.0,33.041666666666664,48.291666666666664,21.458333333333332,47.416666666666664,808.3333333333334,22.916666666666668,-0.125,1021.0416666666666,-21.8125,0.0,2.275,Wanliu,95.04041487839771,Moderate
2015-01-07,2015.0,1.0,7.0,68.83333333333333,96.29166666666667,48.416666666666664,81.0,2350.0,4.520833333333333,-2.7083333333333335,1023.9166666666666,-17.020833333333332,0.0,0.9791666666666666,Wanliu,157.8844397611521,Unhealthy
2015-01-08,2015.0,1.0,8.0,134.0,174.54166666666666,59.208333333333336,103.41666666666667,3525.0,2.5833333333333335,-1.875,1023.5,-13.420833333333334,0.0,1.3125,Wanliu,191.53213909378292,Unhealthy
2015-01-09,2015.0,1.0,9.0,82.5,104.41666666666667,40.25,74.0,1875.0,15.625,1.875,1021.9166666666666,-15.370833333333332,0.0,1.75,Wanliu,164.940990516333,Unhealthy
2015-01-10,2015.0,1.0,10.0,154.58333333333334,187.70833333333334,56.583333333333336,114.25,3816.6666666666665,6.5,1.2083333333333333,1016.2083333333334,-13.104166666666666,0.0,1.0541666666666667,Wanliu,205.04654654654655,Very Unhealthy
2015-01-11,2015.0,1.0,11.0,41.958333333333336,57.875,23.770833333333332,63.541666666666664,979.1666666666666,15.5,2.375,1025.9166666666667,-13.5375,0.0,1.6958333333333335,Wanliu,116.90242881072028,Unhealthy for Sensitive Groups
2015-01-12,2015.0,1.0,12.0,155.41666666666666,186.95833333333334,49.958333333333336,97.0,3054.1666666666665,3.625,-2.033333333333333,1030.875,-9.245833333333334,0.0,1.175,Wanliu,205.87237237237235,Very Unhealthy
2015-01-13,2015.0,1.0,13.0,166.75,187.66666666666666,65.25,108.58333333333333,3487.5,2.125,-1.575,1026.4583333333333,-8.804166666666667,0.0,1.1791666666666667,Wanliu,217.1036036036036,Very Unhealthy
2015-01-14,2015.0,1.0,14.0,192.83333333333334,220.16666666666666,54.875,107.04166666666667,3208.3333333333335,2.0,-1.3125,1024.7250000000001,-6.979166666666667,0.0,1.0416666666666667,Wanliu,242.95195195195197,Very Unhealthy
