date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,1.0,1.0,25.291666666666668,47.458333333333336,13.0,34.458333333333336,800.0,31.791666666666668,-2.9166666666666665,1026.8333333333333,-23.21666666666667,0.0,1.8708333333333333,Shunyi,78.74213161659515,Moderate
2015-01-02,2015.0,1.0,2.0,28.625,55.458333333333336,18.479166666666668,44.145833333333336,862.5,27.0625,-1.2916666666666667,1025.375,-18.666666666666668,0.0,1.8958333333333333,Shunyi,85.75214592274679,Moderate
2015-01-03,2015.0,1.0,3.0,137.66666666666666,169.70833333333334,59.25,90.125,2916.6666666666665,13.125,-2.7083333333333335,1013.9583333333334,-14.245833333333332,0.0,0.875,Shunyi,193.42536002809976,Unhealthy
2015-01-04,2015.0,1.0,4.0,143.375,173.45833333333334,79.25,87.20833333333333,3150.0,16.916666666666668,0.6666666666666666,1012.4583333333334,-13.579166666666666,0.0,1.4124999999999999,Shunyi,196.372760800843,Unhealthy
2015-01-05,2015.0,1.0,5.0,109.83333333333333,144.91666666666666,49.125,59.541666666666664,2372.9166666666665,34.875,3.375,1015.6666666666666,-13.754166666666668,0.0,2.120833333333333,Shunyi,179.05409202669478,Unhealthy
2015-01-06,2015.0,1.0,6.0,69.625,62.125,19.166666666666668,53.083333333333336,991.6666666666666,32.833333333333336,-1.25,1023.0,-21.991666666666664,0.0,1.925,Shunyi,158.2932033719705,Unhealthy
2015-01-07,2015.0,1.0,7.0,52.458333333333336,64.375,31.416666666666668,50.166666666666664,1243.75,23.791666666666668,-2.2083333333333335,1026.4583333333333,-17.708333333333332,0.0,0.8875000000000001,Shunyi,142.7567001675042,Unhealthy for Sensitive Groups
2015-01-08,2015.0,1.0,8.0,132.58333333333334,143.16666666666666,51.5,81.54166666666667,2641.6666666666665,13.708333333333334,-2.6666666666666665,1025.9583333333333,-12.825000000000001,0.0,1.2291666666666667,Shunyi,190.80066736916052,Unhealthy
2015-01-09,2015.0,1.0,9.0,78.54166666666667,83.375,26.291666666666668,56.333333333333336,1450.0,27.291666666666668,-1.2916666666666667,1024.75,-15.008333333333333,0.0,1.2291666666666667,Shunyi,162.89717246224095,Unhealthy
2015-01-10,2015.0,1.0,10.0,74.70833333333333,92.29166666666667,35.041666666666664,61.041666666666664,1537.5,27.041666666666668,1.5416666666666667,1018.4583333333334,-15.575000000000001,0.0,1.9208333333333334,Shunyi,160.91789603090973,Unhealthy
2015-01-11,2015.0,1.0,11.0,31.125,49.541666666666664,12.833333333333334,34.583333333333336,704.1666666666666,46.458333333333336,2.0416666666666665,1028.5416666666667,-15.058333333333335,0.0,2.0375,Shunyi,91.00965665236052,Moderate
2015-01-12,2015.0,1.0,12.0,113.91666666666667,126.79166666666667,40.166666666666664,72.58333333333333,2325.0,20.416666666666668,-1.6166666666666665,1032.6166666666666,-10.241666666666667,0.0,1.2416666666666667,Shunyi,181.1624517035476,Unhealthy
2015-01-13,2015.0,1.0,13.0,162.66666666666666,165.125,40.541666666666664,75.625,2368.75,16.458333333333332,-2.1083333333333334,1028.9333333333334,-8.983333333333333,0.0,1.0583333333333333,Shunyi,213.05705705705705,Very Unhealthy
2015-01-14,2015.0,1.0,14.0,168.25,168.25,47.75,73.33333333333333,2204.1666666666665,12.458333333333334,-2.5166666666666666,1027.1583333333333,-9.475,0.0,1.0958333333333334,Shunyi,218.5900900900901,Very Unhealthy
2015-01-16,2015.0,1.0,16.0,191.66666666666666,196.70833333333334,2.2083333333333335,56.291666666666664,2604.1666666666665,45.375,-1.375,1024.875,-14.9125,0.0,3.5500000000000003,Shunyi,241.79579579579578,Very Unhealthy
2015-01-17,2015.0,1.0,17.0,48.875,48.875,12.958333333333334,43.541666666666664,900.0,35.583333333333336,-2.5833333333333335,1027.8333333333333,-17.004166666666666,0.0,1.5374999999999999,Shunyi,133.93341708542715,Unhealthy for Sensitive Groups
2015-01-18,2015.0,1.0,18.0,76.25833333333334,95.84166666666665,22.412499999999998,55.61666666666667,1441.6666666666667,30.791666666666668,1.0833333333333333,1015.875,-14.783333333333333,0.0,2.766666666666667,Shunyi,161.71821215314367,Unhealthy
2015-01-19,2015.0,1.0,19.0,35.541666666666664,50.333333333333336,10.625,42.833333333333336,652.0833333333334,36.25,0.4166666666666667,1021.5,-15.091666666666667,0.0,1.4458333333333335,Shunyi,101.10259631490787,Unhealthy for Sensitive Groups
2015-01-20,2015.0,1.0,20.0,95.375,105.91666666666667,31.458333333333332,70.91666666666667,2004.1666666666667,20.791666666666668,-1.4583333333333333,1019.2083333333334,-10.441666666666666,0.0,1.0291666666666666,Shunyi,171.58877766069548,Unhealthy
2015-01-21,2015.0,1.0,21.0,45.333333333333336,46.333333333333336,14.166666666666666,40.208333333333336,850.0,39.708333333333336,0.16666666666666666,1023.9583333333334,-14.200000000000001,0.0,1.5208333333333333,Shunyi,125.21273031825797,Unhealthy for Sensitive Groups
2015-01-22,2015.0,1.0,22.0,132.45833333333334,141.375,25.083333333333332,84.58333333333333,2170.8333333333335,20.25,-2.3333333333333335,1021.0,-13.045833333333334,0.0,1.0458333333333334,Shunyi,190.73612574639972,Unhealthy
2015-01-23,2015.0,1.0,23.0,203.75,204.375,37.166666666666664,95.125,2758.3333333333335,19.333333333333332,-1.875,1015.75,-11.091666666666667,0.0,1.0083333333333333,Shunyi,253.77027027027026,Very Unhealthy
2015-01-24,2015.0,1.0,24.0,108.54166666666667,117.83333333333333,37.083333333333336,63.916666666666664,2195.8333333333335,31.083333333333332,1.4583333333333333,1021.9166666666666,-8.674999999999999,0.004166666666666667,1.625,Shunyi,178.38716192483315,Unhealthy
2015-01-25,2015.0,1.0,25.0,155.33333333333334,155.33333333333334,5.958333333333333,64.83333333333333,2060.4166666666665,14.291666666666666,0.5208333333333334,1021.4875000000001,-3.1,0.008333333333333333,0.9249999999999999,Shunyi,205.7897897897898,Very Unhealthy
2015-01-26,2015.0,1.0,26.0,112.89583333333333,113.20833333333333,2.2083333333333335,42.583333333333336,1929.1666666666667,34.166666666666664,-1.625,1025.375,-12.112499999999999,0.0,2.375,Shunyi,180.63536178433438,Unhealthy
2015-01-27,2015.0,1.0,27.0,19.791666666666668,20.458333333333332,5.916666666666667,25.0,554.1666666666666,41.458333333333336,-5.0249999999999995,1032.9624999999999,-21.858333333333334,0.0,1.8291666666666666,Shunyi,67.17560801144492,Moderate
2015-01-28,2015.0,1.0,28.0,41.295833333333334,44.42083333333333,24.0125,36.6,1066.6666666666667,35.44166666666667,-2.6666666666666665,1030.5208333333333,-19.48125,0.0,2.1104166666666666,Shunyi,115.27114740368509,Unhealthy for Sensitive Groups
2015-01-29,2015.0,1.0,29.0,82.0,89.375,18.916666666666668,44.916666666666664,1289.5833333333333,31.75,-0.6875,1025.625,-15.014583333333334,0.0,2.795833333333333,Shunyi,164.6828240252898,Unhealthy
2015-01-30,2015.0,1.0,30.0,18.708333333333332,19.75,5.291666666666667,26.083333333333332,529.1666666666666,51.666666666666664,-3.125,1032.2083333333333,-21.4375,0.0,1.7375,Shunyi,64.89735336194563,Moderate
2015-01-31,2015.0,1.0,31.0,25.75,29.5,11.833333333333334,32.791666666666664,727.0833333333334,36.666666666666664,-3.2083333333333335,1033.9166666666667,-21.662499999999998,0.0,1.4041666666666668,Shunyi,79.70600858369099,Moderate
2015-02-01,2015.0,2.0,1.0,72.375,74.16666666666667,28.25,56.791666666666664,1600.0,20.541666666666668,-3.0833333333333335,1031.5,-19.295833333333334,0.0,1.2291666666666667,Shunyi,159.7131190727081,Unhealthy
2015-02-02,2015.0,2.0,2.0,146.16666666666666,147.54166666666666,51.333333333333336,74.58333333333333,2210.4166666666665,19.458333333333332,-2.0,1028.7291666666667,-15.63125,0.0,1.23125,Shunyi,197.81419037583422,Unhealthy
2015-02-03,2015.0,2.0,3.0,128.20833333333334,128.66666666666666,14.375,64.125,1604.1666666666667,35.875,1.2708333333333333,1027.375,-9.935416666666667,0.0,1.9437499999999999,Shunyi,188.5417105725325,Unhealthy
2015-02-04,2015.0,2.0,4.0,13.708333333333334,17.458333333333332,3.2916666666666665,19.416666666666668,272.9166666666667,55.625,1.0,1028.3958333333333,-16.685416666666665,0.0,2.779166666666667,Shunyi,54.38233190271817,Moderate
2015-02-05,2015.0,2.0,5.0,24.708333333333332,26.125,7.458333333333333,41.625,570.8333333333334,47.875,2.125,1028.375,-14.387500000000001,0.0,2.4708333333333337,Shunyi,77.5153791130186,Moderate
2015-02-06,2015.0,2.0,6.0,62.666666666666664,66.25,24.208333333333332,66.20833333333333,1189.5833333333333,23.791666666666668,2.0208333333333335,1018.8958333333334,-13.260416666666666,0.0,1.2979166666666666,Shunyi,154.70038637161926,Unhealthy
2015-02-07,2015.0,2.0,7.0,24.0,25.291666666666668,7.041666666666667,27.125,579.1666666666666,58.291666666666664,0.4375,1026.2291666666667,-18.495833333333334,0.0,2.9729166666666664,Shunyi,76.02575107296138,Moderate
2015-02-08,2015.0,2.0,8.0,22.333333333333332,23.75,8.0,27.875,543.75,44.333333333333336,-4.75,1032.3333333333333,-25.858333333333334,0.0,1.5291666666666668,Shunyi,72.52074391988555,Moderate
2015-02-09,2015.0,2.0,9.0,111.54166666666667,112.875,41.083333333333336,79.875,1987.5,14.75,-2.9791666666666665,1024.1666666666667,-19.95,0.0,1.3166666666666667,Shunyi,179.9361608710924,Unhealthy
2015-02-10,2015.0,2.0,10.0,94.79166666666667,95.33333333333333,40.458333333333336,76.25,1420.8333333333333,22.708333333333332,2.2291666666666665,1012.5833333333334,-16.341666666666665,0.0,1.34375,Shunyi,171.28758342114506,Unhealthy
2015-02-11,2015.0,2.0,11.0,37.083333333333336,43.166666666666664,15.125,32.833333333333336,595.8333333333334,66.25,3.875,1012.25,-14.841666666666667,0.0,1.6916666666666667,Shunyi,104.89865996649917,Unhealthy for Sensitive Groups
2015-02-12,2015.0,2.0,12.0,30.458333333333332,33.625,14.291666666666666,30.041666666666668,577.0833333333334,58.333333333333336,1.7083333333333333,1016.625,-12.870833333333332,0.0,1.4854166666666666,Shunyi,89.60765379113019,Moderate
2015-02-13,2015.0,2.0,13.0,125.41666666666667,126.875,29.375,76.54166666666667,2154.1666666666665,25.583333333333332,0.3958333333333333,1013.375,-9.854166666666666,0.0,1.2458333333333333,Shunyi,187.1002809975413,Unhealthy
2015-02-14,2015.0,2.0,14.0,242.79166666666666,242.875,46.166666666666664,87.45833333333333,2637.5,39.5,2.2083333333333335,1008.125,-8.766666666666667,0.0,1.0875000000000001,Shunyi,292.4602102102102,Very Unhealthy
2015-02-15,2015.0,2.0,15.0,254.54166666666666,269.7291666666667,70.70833333333333,103.45833333333333,3812.5,23.166666666666668,2.7083333333333335,1014.875,-8.583333333333334,0.0,1.1833333333333333,Shunyi,305.00525525525524,Hazardous
2015-02-16,2015.0,2.0,16.0,120.33333333333333,141.29166666666666,23.5,53.541666666666664,2170.8333333333335,43.5,4.291666666666667,1014.4583333333334,-10.237499999999999,0.0,2.4,Shunyi,184.47558833860205,Unhealthy
2015-02-17,2015.0,2.0,17.0,18.875,31.916666666666668,8.1875,15.916666666666666,397.9166666666667,71.60416666666667,4.458333333333333,1019.3958333333334,-11.237499999999999,0.0,2.189583333333333,Shunyi,65.24785407725322,Moderate
2015-02-18,2015.0,2.0,18.0,40.166666666666664,48.833333333333336,14.208333333333334,18.458333333333332,489.5833333333333,64.45833333333333,4.083333333333333,1026.9166666666667,-12.637500000000001,0.0,1.8687500000000001,Shunyi,112.49078726968173,Unhealthy for Sensitive Groups
2015-02-19,2015.0,2.0,19.0,232.95833333333334,270.75,57.958333333333336,41.833333333333336,1804.1666666666667,40.625,1.625,1024.7083333333333,-6.929166666666667,0.0,1.7125000000000001,Shunyi,282.71546546546546,Very Unhealthy
2015-02-20,2015.0,2.0,20.0,131.75,131.75,4.666666666666667,34.458333333333336,1500.0,24.083333333333332,1.1375,1018.5,-0.74375,0.28750000000000003,1.0729166666666667,Shunyi,190.37038988408852,Unhealthy
