date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,1.0,1.0,28.333333333333332,58.791666666666664,17.708333333333332,39.041666666666664,997.9166666666666,33.75,-3.2083333333333335,1025.875,-22.275000000000002,0.0,1.7,Dongsi,85.13876967095851,Moderate
2015-01-02,2015.0,1.0,2.0,45.708333333333336,79.95833333333333,26.958333333333332,56.833333333333336,1508.3333333333333,20.375,-1.2916666666666667,1024.875,-18.783333333333335,0.0,1.9124999999999999,Dongsi,126.13609715242882,Unhealthy for Sensitive Groups
2015-01-03,2015.0,1.0,3.0,201.125,217.29166666666666,73.25,97.125,3758.3333333333335,7.25,-3.4583333333333335,1012.375,-15.0,0.0,0.9583333333333334,Dongsi,251.1689189189189,Very Unhealthy
2015-01-04,2015.0,1.0,4.0,193.625,205.66666666666666,70.25,105.58333333333333,3837.5,7.333333333333333,-0.8333333333333334,1011.75,-13.362499999999999,0.0,1.0875000000000001,Dongsi,243.73648648648648,Very Unhealthy
2015-01-05,2015.0,1.0,5.0,89.16666666666667,155.52083333333334,52.395833333333336,58.270833333333336,2458.3333333333335,38.375,2.8333333333333335,1014.9166666666666,-13.4125,0.0,2.6083333333333334,Dongsi,168.38321039690902,Unhealthy
2015-01-06,2015.0,1.0,6.0,31.25,49.0,24.166666666666668,38.0,783.3333333333334,42.375,-0.20833333333333334,1023.0416666666666,-22.212500000000002,0.0,2.275,Dongsi,91.27253218884121,Moderate
2015-01-07,2015.0,1.0,7.0,62.958333333333336,85.625,41.583333333333336,65.29166666666667,1833.3333333333333,13.333333333333334,-2.6666666666666665,1025.25,-17.558333333333334,0.0,1.0791666666666666,Dongsi,154.85098349139446,Unhealthy
2015-01-08,2015.0,1.0,8.0,141.91666666666666,170.04166666666666,51.541666666666664,95.25,3350.0,8.583333333333334,-2.5833333333333335,1025.125,-11.520833333333334,0.0,1.0541666666666667,Dongsi,195.61977520196697,Unhealthy
2015-01-09,2015.0,1.0,9.0,88.29166666666667,102.625,40.25,70.08333333333333,1787.5,28.291666666666668,0.3333333333333333,1023.625,-15.645833333333334,0.0,2.004166666666667,Dongsi,167.93141903758342,Unhealthy
2015-01-10,2015.0,1.0,10.0,206.95833333333334,215.0,70.95833333333333,106.29166666666667,3554.1666666666665,15.625,1.4583333333333333,1018.25,-13.958333333333334,0.0,1.5833333333333333,Dongsi,256.9496996996997,Very Unhealthy
2015-01-11,2015.0,1.0,11.0,30.791666666666668,46.583333333333336,13.541666666666666,42.0,787.5,34.5,2.1666666666666665,1028.5,-14.1875,0.0,1.8583333333333334,Dongsi,90.30865522174537,Moderate
2015-01-12,2015.0,1.0,12.0,98.16666666666667,103.33333333333333,37.958333333333336,62.666666666666664,1891.6666666666667,15.708333333333334,-1.05,1032.3416666666667,-10.716666666666667,0.0,1.6208333333333333,Dongsi,173.0302072356867,Unhealthy
2015-01-13,2015.0,1.0,13.0,162.33333333333334,168.58333333333334,57.083333333333336,88.375,2941.6666666666665,7.125,-2.9625,1028.075,-8.870833333333334,0.0,1.1958333333333333,Dongsi,212.72672672672672,Very Unhealthy
2015-01-14,2015.0,1.0,14.0,231.125,231.70833333333334,63.125,97.0,3304.1666666666665,4.416666666666667,-2.558333333333333,1026.3583333333333,-7.8125,0.0,1.0916666666666666,Dongsi,280.89864864864865,Very Unhealthy
2015-01-16,2015.0,1.0,16.0,93.45833333333333,108.625,13.666666666666666,37.75,1550.0,46.583333333333336,-1.0833333333333333,1024.125,-14.558333333333332,0.0,3.4791666666666665,Dongsi,170.59913944502986,Unhealthy
2015-01-17,2015.0,1.0,17.0,62.375,69.91666666666667,31.75,54.416666666666664,1141.6666666666667,25.208333333333332,-3.125,1027.1666666666667,-16.662499999999998,0.0,1.4000000000000001,Dongsi,154.54978925184406,Unhealthy
2015-01-18,2015.0,1.0,18.0,72.125,117.99583333333334,35.041666666666664,55.31666666666666,1570.8333333333333,32.166666666666664,0.6666666666666666,1015.25,-14.229166666666666,0.0,3.375,Dongsi,159.5840358271865,Unhealthy
2015-01-19,2015.0,1.0,19.0,39.208333333333336,71.20833333333333,28.708333333333332,61.583333333333336,1333.3333333333333,22.833333333333332,-0.7083333333333334,1021.8333333333334,-14.608333333333334,0.0,1.4833333333333334,Dongsi,110.13107202680068,Unhealthy for Sensitive Groups
2015-01-20,2015.0,1.0,20.0,82.58333333333333,106.25,52.166666666666664,81.41666666666667,2108.3333333333335,8.083333333333334,-2.1666666666666665,1018.125,-9.704166666666667,0.0,1.0583333333333333,Dongsi,164.9840182648402,Unhealthy
2015-01-21,2015.0,1.0,21.0,15.125,27.291666666666668,17.291666666666668,37.0,629.1666666666666,38.375,1.2083333333333333,1023.625,-14.858333333333334,0.0,2.5083333333333333,Dongsi,57.36158798283262,Moderate
2015-01-22,2015.0,1.0,22.0,111.04166666666667,121.625,44.041666666666664,84.16666666666667,2133.3333333333335,9.916666666666666,-1.9583333333333333,1020.2916666666666,-13.1875,0.0,1.425,Dongsi,179.67799438004917,Unhealthy
2015-01-23,2015.0,1.0,23.0,231.66666666666666,232.16666666666666,70.83333333333333,116.95833333333333,3525.0,5.541666666666667,-2.2083333333333335,1013.9583333333334,-10.983333333333334,0.0,0.9708333333333333,Dongsi,281.4354354354354,Very Unhealthy
2015-01-24,2015.0,1.0,24.0,87.41666666666667,93.79166666666667,26.416666666666668,62.875,1550.0,18.333333333333332,0.7916666666666666,1021.2916666666666,-9.058333333333334,0.008333333333333333,1.4541666666666666,Dongsi,167.47962767825783,Unhealthy
