date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,2015-01,1.0,38.166666666666664,61.0,21.541666666666668,49.125,941.6666666666666,24.166666666666668,-2.0416666666666665,1024.25,-22.34166666666667,0.0,2.2708333333333335,Aotizhongxin,107.56616415410384,Unhealthy for Sensitive Groups
2015-01-02,2015.0,2015-01,2.0,59.166666666666664,83.875,34.416666666666664,69.45833333333333,1337.5,13.5,-1.375,1022.6666666666666,-17.983333333333334,0.0,1.7083333333333333,Aotizhongxin,152.89322093431682,Unhealthy
2015-01-03,2015.0,2015-01,3.0,161.0,196.33333333333334,76.58333333333333,117.41666666666667,3558.3333333333335,2.25,-2.8333333333333335,1011.0833333333334,-15.462499999999999,0.0,1.0083333333333333,Aotizhongxin,211.40540540540542,Very Unhealthy
2015-01-04,2015.0,2015-01,4.0,189.79166666666666,221.58333333333334,82.91666666666667,128.41666666666666,4216.666666666667,3.8333333333333335,0.375,1010.375,-13.075000000000001,0.0,1.1416666666666668,Aotizhongxin,239.93768768768768,Very Unhealthy
2015-01-05,2015.0,2015-01,5.0,100.79166666666667,162.375,61.583333333333336,68.25,2891.6666666666665,26.541666666666668,3.5833333333333335,1013.6666666666666,-14.066666666666668,0.0,2.7458333333333336,Aotizhongxin,174.38558131366352,Unhealthy
2015-01-06,2015.0,2015-01,6.0,28.791666666666668,55.125,24.208333333333332,38.208333333333336,837.5,24.916666666666668,-0.125,1021.0416666666666,-21.8125,0.0,2.275,Aotizhongxin,86.10264663805438,Moderate
2015-01-07,2015.0,2015-01,7.0,52.75,75.79166666666667,36.541666666666664,65.58333333333333,1612.5,7.458333333333333,-2.7083333333333335,1023.9166666666666,-17.020833333333332,0.0,0.9791666666666666,Aotizhongxin,143.4748743718593,Unhealthy for Sensitive Groups
2015-01-08,2015.0,2015-01,8.0,129.66666666666666,172.8125,53.604166666666664,103.4375,3320.8333333333335,2.0,-1.875,1023.5,-13.420833333333334,0.0,1.3125,Aotizhongxin,189.2946961714085,Unhealthy
2015-01-09,2015.0,2015-01,9.0,75.95833333333333,97.66666666666667,44.083333333333336,68.5,1879.1666666666667,22.416666666666668,1.875,1021.9166666666666,-15.370833333333332,0.0,1.75,Aotizhongxin,161.56331225851773,Unhealthy
2015-01-10,2015.0,2015-01,10.0,132.45833333333334,165.79166666666666,57.5,103.16666666666667,2891.6666666666665,10.0,1.2083333333333333,1016.2083333333334,-13.104166666666666,0.0,1.0541666666666667,Aotizhongxin,190.73612574639972,Unhealthy
2015-01-11,2015.0,2015-01,11.0,29.083333333333332,46.0,14.416666666666666,41.208333333333336,812.5,30.833333333333332,2.375,1025.9166666666667,-13.5375,0.0,1.6958333333333335,Aotizhongxin,86.71602288984263,Moderate
2015-01-12,2015.0,2015-01,12.0,117.625,139.16666666666666,44.0,83.08333333333333,2504.1666666666665,8.208333333333334,-1.675,1031.55,-10.816666666666668,0.0,1.4124999999999999,Aotizhongxin,183.07718651211803,Unhealthy
2015-01-13,2015.0,2015-01,13.0,151.08333333333334,197.20833333333334,66.04166666666667,97.95833333333333,3112.5,5.041666666666667,-2.9625,1028.075,-8.870833333333334,0.0,1.1958333333333333,Aotizhongxin,201.57807807807808,Very Unhealthy
2015-01-14,2015.0,2015-01,14.0,202.33333333333334,227.45833333333334,67.20833333333333,113.875,3504.1666666666665,2.125,-2.558333333333333,1026.3583333333333,-7.8125,0.0,1.0916666666666666,Aotizhongxin,252.36636636636638,Very Unhealthy
2015-01-15,2015.0,2015-01,15.0,300.7083333333333,328.125,42.166666666666664,127.58333333333333,4825.0,2.25,-3.2541666666666664,1022.9083333333333,-7.695833333333333,0.0,0.9874999999999999,Aotizhongxin,350.756006006006,Hazardous
2015-01-16,2015.0,2015-01,16.0,100.08333333333333,113.75,13.166666666666666,36.083333333333336,2033.3333333333333,39.708333333333336,0.125,1023.0,-14.858333333333334,0.0,3.1999999999999997,Aotizhongxin,174.0198454513523,Unhealthy
2015-01-17,2015.0,2015-01,17.0,60.0,68.45833333333333,30.0,57.583333333333336,1404.1666666666667,24.75,-2.5416666666666665,1025.7916666666667,-15.633333333333333,0.0,1.5,Aotizhongxin,153.32349841938884,Unhealthy
2015-01-18,2015.0,2015-01,18.0,63.75416666666666,104.98333333333333,39.895833333333336,52.55833333333334,1595.8333333333333,31.25,1.8333333333333333,1014.0416666666666,-14.120833333333332,0.0,2.370833333333333,Aotizhongxin,155.2618984896382,Unhealthy
2015-01-19,2015.0,2015-01,19.0,37.083333333333336,68.16666666666667,27.958333333333332,62.0,1354.1666666666667,21.291666666666668,1.4166666666666667,1018.5416666666666,-14.575000000000001,0.0,1.5125,Aotizhongxin,104.89865996649917,Unhealthy for Sensitive Groups
2015-01-20,2015.0,2015-01,20.0,79.125,108.5,51.375,80.20833333333333,2129.1666666666665,7.833333333333333,-0.25,1016.875,-9.358333333333333,0.0,1.2666666666666666,Aotizhongxin,163.19836670179137,Unhealthy
2015-01-21,2015.0,2015-01,21.0,17.125,24.583333333333332,20.416666666666668,32.5,870.8333333333334,37.666666666666664,1.5833333333333333,1021.4583333333334,-14.120833333333332,0.0,2.575,Aotizhongxin,61.567596566523605,Moderate
2015-01-22,2015.0,2015-01,22.0,99.41666666666667,128.95833333333334,44.125,85.04166666666667,2179.1666666666665,10.666666666666666,-1.75,1018.4583333333334,-13.049999999999999,0.0,1.175,Aotizhongxin,173.6756234632947,Unhealthy
2015-01-23,2015.0,2015-01,23.0,186.08333333333334,218.20833333333334,68.20833333333333,122.04166666666667,3650.0,3.8333333333333335,-0.8333333333333334,1013.25,-11.495833333333332,0.0,1.0,Aotizhongxin,236.26276276276278,Very Unhealthy
2015-01-24,2015.0,2015-01,24.0,82.29166666666667,98.16666666666667,34.708333333333336,72.79166666666667,1950.0,10.333333333333334,-0.08333333333333333,1019.6666666666666,-8.358333333333333,0.008333333333333333,1.2291666666666667,Aotizhongxin,164.833421145065,Unhealthy
2015-01-25,2015.0,2015-01,25.0,107.0,110.58333333333333,18.0,53.375,1575.0,10.375,0.8125,1019.7041666666668,-3.608333333333333,0.0,1.6041666666666667,Aotizhongxin,177.59114857744996,Unhealthy
2015-01-26,2015.0,2015-01,26.0,83.5,87.41666666666667,10.583333333333334,34.458333333333336,1737.5,32.416666666666664,-0.4166666666666667,1022.9166666666666,-13.079166666666666,0.0,2.4541666666666666,Aotizhongxin,165.45732349841938,Unhealthy
2015-01-27,2015.0,2015-01,27.0,14.770833333333334,18.5,15.604166666666666,27.125,875.0,39.145833333333336,-3.783333333333333,1030.6229166666667,-21.666666666666668,0.0,2.2916666666666665,Aotizhongxin,56.61677396280401,Moderate
2015-01-28,2015.0,2015-01,28.0,26.229166666666668,32.208333333333336,17.458333333333332,49.291666666666664,1150.0,25.166666666666668,-2.2083333333333335,1028.0416666666667,-19.616666666666667,0.0,1.6083333333333334,Aotizhongxin,80.7136981402003,Moderate
2015-01-29,2015.0,2015-01,29.0,56.791666666666664,65.0,21.666666666666668,38.666666666666664,1266.6666666666667,32.416666666666664,0.08333333333333333,1023.0833333333334,-14.504166666666668,0.0,2.1958333333333333,Aotizhongxin,151.6669301018616,Unhealthy
2015-01-30,2015.0,2015-01,30.0,11.0,30.0,15.958333333333334,19.729166666666668,616.6666666666666,54.0625,-1.6416666666666666,1029.9041666666667,-21.474999999999998,0.0,2.0749999999999997,Aotizhongxin,45.833333333333336,Good
2015-01-31,2015.0,2015-01,31.0,28.916666666666668,45.708333333333336,20.416666666666668,42.875,820.8333333333334,29.958333333333332,-2.345833333333333,1032.5083333333334,-21.712500000000002,0.0,1.5416666666666667,Aotizhongxin,86.36552217453506,Moderate
2015-02-01,2015.0,2015-02,1.0,69.08333333333333,90.58333333333333,49.916666666666664,73.5,1841.6666666666667,6.166666666666667,-3.6666666666666665,1028.6666666666667,-17.166666666666668,0.0,0.9458333333333333,Aotizhongxin,158.0135230066737,Unhealthy
2015-02-02,2015.0,2015-02,2.0,130.70833333333334,149.375,70.70833333333333,98.70833333333333,2916.6666666666665,12.25,-1.075,1026.2833333333333,-14.908333333333333,0.0,1.3333333333333333,Aotizhongxin,189.8325430277485,Unhealthy
2015-02-03,2015.0,2015-02,3.0,105.29166666666667,114.125,39.375,75.33333333333333,2179.1666666666665,41.625,1.1666666666666667,1025.25,-10.629166666666666,0.0,2.0124999999999997,Aotizhongxin,176.70907973305233,Unhealthy
2015-02-04,2015.0,2015-02,4.0,9.541666666666666,47.416666666666664,14.291666666666666,17.541666666666668,412.5,77.77083333333333,1.5333333333333332,1026.3958333333333,-16.5125,0.0,3.295833333333333,Aotizhongxin,39.75694444444444,Good
