date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,PM2.5 AQI,Air Quality
2015-01-01,2015.0,2015-01,1.0,22.791666666666668,42.666666666666664,20.291666666666668,36.958333333333336,866.6666666666666,30.083333333333332,-4.791666666666667,1021.0833333333334,-23.474999999999998,0.0,1.9458333333333335,Huairou,73.4846208869814,Moderate
2015-01-02,2015.0,2015-01,2.0,34.958333333333336,58.458333333333336,20.458333333333332,40.791666666666664,975.0,26.833333333333332,-3.2916666666666665,1019.8333333333334,-19.058333333333334,0.0,2.0124999999999997,Huairou,99.07117310443492,Moderate
2015-01-03,2015.0,2015-01,3.0,97.04166666666667,147.91666666666666,44.833333333333336,72.375,2266.6666666666665,9.208333333333334,-3.625,1008.2916666666666,-15.987499999999999,0.0,1.2333333333333334,Huairou,172.44933263083948,Unhealthy
2015-01-04,2015.0,2015-01,4.0,91.77083333333333,152.22916666666666,52.458333333333336,78.14583333333333,2452.0833333333335,11.041666666666666,-0.9166666666666666,1006.8333333333334,-14.404166666666667,0.0,1.5166666666666666,Huairou,169.72782753775905,Unhealthy
2015-01-05,2015.0,2015-01,5.0,71.75,142.08333333333334,44.75,65.79166666666667,2450.0,30.958333333333332,2.625,1009.2083333333334,-13.904166666666667,0.0,2.8375,Huairou,159.3904109589041,Unhealthy
2015-01-06,2015.0,2015-01,6.0,26.625,33.291666666666664,15.958333333333334,31.104166666666668,716.6666666666666,37.833333333333336,-3.5833333333333335,1017.875,-22.766666666666666,0.0,1.5125,Huairou,81.5461373390558,Moderate
2015-01-07,2015.0,2015-01,7.0,42.541666666666664,50.291666666666664,18.958333333333332,39.833333333333336,1083.3333333333333,20.625,-3.875,1019.5,-18.908333333333335,0.0,1.3125,Huairou,118.33877721943048,Unhealthy for Sensitive Groups
2015-01-08,2015.0,2015-01,8.0,100.25,118.41666666666667,37.708333333333336,68.91666666666667,2004.1666666666667,6.125,-4.083333333333333,1020.125,-13.616666666666667,0.0,1.2375,Huairou,174.1059009483667,Unhealthy
2015-01-09,2015.0,2015-01,9.0,57.291666666666664,65.08333333333333,20.041666666666668,49.083333333333336,1279.1666666666667,21.916666666666668,-2.4166666666666665,1018.9583333333334,-16.270833333333332,0.0,1.5208333333333333,Huairou,151.92509659290482,Unhealthy
2015-01-10,2015.0,2015-01,10.0,66.0,83.91666666666667,32.541666666666664,54.375,1345.8333333333333,17.0,-1.3333333333333333,1013.2083333333334,-15.429166666666667,0.0,1.1791666666666667,Huairou,156.42149631190728,Unhealthy
2015-01-11,2015.0,2015-01,11.0,24.958333333333332,44.708333333333336,14.416666666666666,26.625,575.0,44.791666666666664,1.125,1022.2916666666666,-15.6875,0.0,2.3125,Huairou,78.04113018597997,Moderate
